model_type,test_score,total_time,dataset,average_mismatches,valid_score,train_score,num_params,exit_code,name
rnn,32.441962890625,126.94365692138672,synthetic_unimodal_data_length_50_skewed_gaussian,6.098,32.060486328125,30.509833984375,329620,0,rnn_hidden_size_200_lr_0.003
rnn,32.1184375,148.4909965991974,synthetic_unimodal_data_length_50_skewed_gaussian,6.396,31.823748046875,30.39265625,329620,0,rnn_hidden_size_200_lr_0.001
rnn,32.0384296875,273.493102312088,synthetic_unimodal_data_length_50_skewed_gaussian,6.417,31.7619921875,30.50576953125,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,32.15755078125,750.7806916236877,synthetic_unimodal_data_length_50_skewed_gaussian,6.636,31.780068359375,30.310796875,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,33.81219140625,145.95907926559448,synthetic_unimodal_data_length_50_uniform,7.078,34.79471484375,31.901130859375,84820,0,rnn_hidden_size_100_lr_0.003
rnn,33.70494921875,199.37228846549988,synthetic_unimodal_data_length_50_uniform,7.253,34.66596484375,32.06358203125,84820,0,rnn_hidden_size_100_lr_0.001
rnn,33.76918359375,373.9344186782837,synthetic_unimodal_data_length_50_uniform,7.337,34.7737578125,32.046833984375,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,33.78764453125,1081.808055639267,synthetic_unimodal_data_length_50_uniform,7.981,34.7461171875,32.03587109375,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,33.981640625,124.24000549316406,synthetic_unimodal_data_length_50_uniform,6.89,34.927421875,31.818404296875,329620,0,rnn_hidden_size_200_lr_0.003
rnn,33.81215234375,154.08164644241333,synthetic_unimodal_data_length_50_uniform,7.076,34.7630078125,32.06962109375,329620,0,rnn_hidden_size_200_lr_0.001
rnn,33.76812890625,242.90680718421936,synthetic_unimodal_data_length_50_uniform,7.514,34.6614296875,32.204236328125,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,33.7261796875,623.1801996231079,synthetic_unimodal_data_length_50_uniform,7.69,34.65925,31.6419140625,329620,0,rnn_hidden_size_200_lr_0.0001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rnn,25.39553515625,1240.12606215477,gfp,17.808,24.98512890625,22.391419921875,330021,0,rnn_hidden_size_200_lr_0.003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rnn,35.63198828125,169.65869307518005,synthetic_multimodal_data_modes_2_length_51_uniform,8.364,36.22851171875,32.91108203125,84820,0,rnn_hidden_size_100_lr_0.003
rnn,35.6054375,216.76189351081848,synthetic_multimodal_data_modes_2_length_51_uniform,10.835,36.176953125,33.747046875,84820,0,rnn_hidden_size_100_lr_0.001
rnn,35.83468359375,605.0847430229187,synthetic_multimodal_data_modes_2_length_51_uniform,11.174,36.49932421875,33.5013046875,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,36.1695078125,1169.0206525325775,synthetic_multimodal_data_modes_2_length_51_uniform,13.262,36.7810859375,33.8812109375,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,35.82600390625,127.04482579231262,synthetic_multimodal_data_modes_2_length_51_uniform,9.04,36.4774765625,33.47333984375,329620,0,rnn_hidden_size_200_lr_0.003
rnn,35.5410078125,157.28969144821167,synthetic_multimodal_data_modes_2_length_51_uniform,10.317,36.125640625,33.22443359375,329620,0,rnn_hidden_size_200_lr_0.001
rnn,35.4628984375,377.93890714645386,synthetic_multimodal_data_modes_2_length_51_uniform,10.723,36.11400390625,32.8716953125,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,35.7280234375,697.3836019039154,synthetic_multimodal_data_modes_2_length_51_uniform,12.545,36.4131875,33.2607578125,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,36.47780078125,163.7727599143982,synthetic_multimodal_data_modes_3_length_51_uniform,12.213,37.72940234375,32.746607421875,84820,0,rnn_hidden_size_100_lr_0.003
rnn,36.74284765625,213.5012767314911,synthetic_multimodal_data_modes_3_length_51_uniform,13.606,38.06148828125,33.24523828125,84820,0,rnn_hidden_size_100_lr_0.001
rnn,37.22873046875,413.429589509964,synthetic_multimodal_data_modes_3_length_51_uniform,15.021,38.69008984375,33.66410546875,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,38.19362109375,989.9806957244873,synthetic_multimodal_data_modes_3_length_51_uniform,19.245,39.82808203125,34.425359375,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,36.82728125,142.27944660186768,synthetic_multimodal_data_modes_3_length_51_uniform,11.925,38.06860546875,31.9102734375,329620,0,rnn_hidden_size_200_lr_0.003
rnn,36.53316796875,156.7723777294159,synthetic_multimodal_data_modes_3_length_51_uniform,16.58,37.9748984375,33.03298828125,329620,0,rnn_hidden_size_200_lr_0.001
rnn,36.771453125,308.09004640579224,synthetic_multimodal_data_modes_3_length_51_uniform,14.313,38.155109375,31.78344140625,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,37.42153125,682.6321113109589,synthetic_multimodal_data_modes_3_length_51_uniform,17.059,38.85784375,32.276232421875,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,39.655796875,164.05784034729004,synthetic_multimodal_data_modes_5_length_51_uniform,19.471,39.6208515625,34.18523046875,84820,0,rnn_hidden_size_100_lr_0.003
rnn,39.95912890625,267.9407560825348,synthetic_multimodal_data_modes_5_length_51_uniform,20.335,39.9815546875,33.49827734375,84820,0,rnn_hidden_size_100_lr_0.001
rnn,41.2709921875,670.9772045612335,synthetic_multimodal_data_modes_5_length_51_uniform,21.469,41.32446875,33.1806015625,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,43.05465625,793.3456311225891,synthetic_multimodal_data_modes_5_length_51_uniform,28.623,43.3648203125,38.00932421875,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,39.624265625,152.61358547210693,synthetic_multimodal_data_modes_5_length_51_uniform,19.121,39.6934375,32.045396484375,329620,0,rnn_hidden_size_200_lr_0.003
rnn,39.49031640625,193.58264303207397,synthetic_multimodal_data_modes_5_length_51_uniform,17.596,39.55809375,32.309951171875,329620,0,rnn_hidden_size_200_lr_0.001
rnn,40.27574609375,294.8464410305023,synthetic_multimodal_data_modes_5_length_51_uniform,21.989,40.41635546875,33.50898046875,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,41.33571484375,647.8499231338501,synthetic_multimodal_data_modes_5_length_51_uniform,23.782,41.43484765625,33.627953125,329620,0,rnn_hidden_size_200_lr_0.0001
