model_type,test_score,total_time,dataset,average_mismatches,valid_score,train_score,num_params,exit_code,name
rnn,36.363607788085936,7.619215488433838,synthetic_unimodal_data_length_20_uniform,16.419,35.31006774902344,23.632958984375,329620,0,rnn_hidden_size_200_lr_0.001
rnn,35.86483154296875,11.056033372879028,synthetic_unimodal_data_length_20_uniform,16.715,35.59837036132812,25.31401672363281,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,40.273861694335935,11.923747301101685,synthetic_unimodal_data_length_20_uniform,17.159,40.30211486816406,37.2534912109375,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,50.437399291992186,8.066704750061035,synthetic_unimodal_data_length_50_gaussian,43.753,55.932073974609374,31.56572570800781,84820,0,rnn_hidden_size_100_lr_0.003
rnn,49.110443115234375,12.780468940734863,synthetic_unimodal_data_length_50_gaussian,43.49,55.49863891601562,30.429754638671874,84820,0,rnn_hidden_size_100_lr_0.001
rnn,84.49744262695313,12.997344255447388,synthetic_unimodal_data_length_50_gaussian,45.79,88.52156982421874,82.59060668945312,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,128.6879638671875,12.709293603897095,synthetic_unimodal_data_length_50_gaussian,46.796,129.2671142578125,128.65625,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,52.090240478515625,7.939046144485474,synthetic_unimodal_data_length_50_gaussian,43.462,57.8339111328125,34.084051513671874,329620,0,rnn_hidden_size_200_lr_0.003
rnn,49.506829833984376,11.18905258178711,synthetic_unimodal_data_length_50_gaussian,43.808,56.88912353515625,33.5694091796875,329620,0,rnn_hidden_size_200_lr_0.001
rnn,51.252691650390624,15.392321348190308,synthetic_unimodal_data_length_50_gaussian,44.58,57.98062744140625,38.84601745605469,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,98.6595458984375,15.205699920654297,synthetic_unimodal_data_length_50_gaussian,46.119,101.08832397460938,97.04722290039062,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,64.14464721679687,8.523987054824829,synthetic_unimodal_data_length_50_skewed_gaussian,43.785,55.82993774414062,27.263189697265624,84820,0,rnn_hidden_size_100_lr_0.003
rnn,60.549078369140624,12.332319974899292,synthetic_unimodal_data_length_50_skewed_gaussian,44.308,56.994744873046876,29.414617919921874,84820,0,rnn_hidden_size_100_lr_0.001
rnn,90.16752319335937,12.931643724441528,synthetic_unimodal_data_length_50_skewed_gaussian,45.889,87.91209716796875,80.18746948242188,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,129.18975830078125,13.130915880203247,synthetic_unimodal_data_length_50_skewed_gaussian,46.74,128.27308349609376,127.0623046875,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,60.82362670898438,7.637121677398682,synthetic_unimodal_data_length_50_skewed_gaussian,43.727,55.6718017578125,28.827859497070314,329620,0,rnn_hidden_size_200_lr_0.003
rnn,58.72109375,11.979777812957764,synthetic_unimodal_data_length_50_skewed_gaussian,43.436,53.97801513671875,26.02247009277344,329620,0,rnn_hidden_size_200_lr_0.001
rnn,59.010797119140626,15.422827959060669,synthetic_unimodal_data_length_50_skewed_gaussian,44.664,56.1862548828125,36.56172180175781,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,102.65682373046874,16.092849731445312,synthetic_unimodal_data_length_50_skewed_gaussian,46.067,101.31609497070312,96.43573608398438,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,49.35024719238281,8.296932697296143,synthetic_unimodal_data_length_50_uniform,43.644,54.152166748046874,27.253524780273438,84820,0,rnn_hidden_size_100_lr_0.003
rnn,49.85174560546875,12.136271953582764,synthetic_unimodal_data_length_50_uniform,43.784,55.95625610351563,29.454281616210938,84820,0,rnn_hidden_size_100_lr_0.001
rnn,83.85818481445312,12.625704288482666,synthetic_unimodal_data_length_50_uniform,45.961,86.02428588867187,80.50050048828125,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,129.52467041015626,12.671996116638184,synthetic_unimodal_data_length_50_uniform,46.765,130.24559326171874,128.88388671875,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,49.429849243164064,7.8207080364227295,synthetic_unimodal_data_length_50_uniform,43.731,55.486669921875,31.768710327148437,329620,0,rnn_hidden_size_200_lr_0.003
rnn,48.115814208984375,11.156490087509155,synthetic_unimodal_data_length_50_uniform,43.76,52.049615478515626,28.56436767578125,329620,0,rnn_hidden_size_200_lr_0.001
rnn,48.20994567871094,15.487887382507324,synthetic_unimodal_data_length_50_uniform,44.539,53.85819091796875,33.508599853515626,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,96.70343017578125,15.322345733642578,synthetic_unimodal_data_length_50_uniform,46.146,99.56317138671875,95.70301513671875,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,68.93217163085937,48.18959426879883,gfp,210.594,60.68140869140625,17.711100769042968,85021,0,rnn_hidden_size_100_lr_0.003
rnn,143.443359375,49.896912813186646,gfp,222.8,133.44017333984374,117.778564453125,85021,0,rnn_hidden_size_100_lr_0.001
rnn,505.8353515625,52.74892807006836,gfp,223.319,503.753759765625,501.87490234375,85021,0,rnn_hidden_size_100_lr_0.0003
rnn,666.120849609375,50.89559817314148,gfp,224.971,665.4927734375,664.93837890625,85021,0,rnn_hidden_size_100_lr_0.0001
rnn,53.43013916015625,37.25401258468628,gfp,202.365,49.64109802246094,13.750193786621093,330021,0,rnn_hidden_size_200_lr_0.003
rnn,60.3101318359375,51.03206539154053,gfp,214.967,55.290032958984376,22.9939208984375,330021,0,rnn_hidden_size_200_lr_0.001
rnn,226.38232421875,53.677642822265625,gfp,222.905,221.9691162109375,213.5513427734375,330021,0,rnn_hidden_size_200_lr_0.0003
rnn,561.375537109375,50.57772445678711,gfp,223.068,559.924609375,558.582568359375,330021,0,rnn_hidden_size_200_lr_0.0001
rnn,59.96053466796875,9.18071699142456,synthetic_multimodal_data_modes_2_length_51_uniform,43.588,49.30290222167969,23.260983276367188,84820,0,rnn_hidden_size_100_lr_0.003
rnn,64.66712646484375,12.914412498474121,synthetic_multimodal_data_modes_2_length_51_uniform,44.54,55.0096435546875,27.041708374023436,84820,0,rnn_hidden_size_100_lr_0.001
rnn,101.489404296875,12.835431814193726,synthetic_multimodal_data_modes_2_length_51_uniform,45.687,97.60823974609374,96.758740234375,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,134.73779296875,13.460949182510376,synthetic_multimodal_data_modes_2_length_51_uniform,46.518,133.55263671875,134.0615234375,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,61.285638427734376,8.87755036354065,synthetic_multimodal_data_modes_2_length_51_uniform,42.876,47.416387939453124,20.871662902832032,329620,0,rnn_hidden_size_200_lr_0.003
rnn,63.69437866210937,13.398500919342041,synthetic_multimodal_data_modes_2_length_51_uniform,43.238,48.16114196777344,17.36417236328125,329620,0,rnn_hidden_size_200_lr_0.001
rnn,66.11660766601562,15.984931230545044,synthetic_multimodal_data_modes_2_length_51_uniform,45.067,56.131781005859374,44.311642456054685,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,114.35836181640624,16.422083139419556,synthetic_multimodal_data_modes_2_length_51_uniform,45.924,110.81558837890626,110.8399169921875,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,73.9728515625,9.553459644317627,synthetic_multimodal_data_modes_3_length_51_uniform,43.974,90.99539794921876,24.358187866210937,84820,0,rnn_hidden_size_100_lr_0.003
rnn,76.4284912109375,12.54668641090393,synthetic_multimodal_data_modes_3_length_51_uniform,44.86,91.20079345703125,38.539163208007814,84820,0,rnn_hidden_size_100_lr_0.001
rnn,110.3545166015625,13.024083137512207,synthetic_multimodal_data_modes_3_length_51_uniform,45.472,116.21195068359376,99.6927978515625,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,138.374609375,13.2182457447052,synthetic_multimodal_data_modes_3_length_51_uniform,46.351,139.28226318359376,136.57041015625,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,71.0841064453125,8.572835922241211,synthetic_multimodal_data_modes_3_length_51_uniform,44.123,89.035302734375,24.714248657226562,329620,0,rnn_hidden_size_200_lr_0.003
rnn,71.7394775390625,12.646735668182373,synthetic_multimodal_data_modes_3_length_51_uniform,44.245,88.28091430664062,29.0468994140625,329620,0,rnn_hidden_size_200_lr_0.001
rnn,81.2080810546875,15.9383704662323,synthetic_multimodal_data_modes_3_length_51_uniform,44.864,94.76085815429687,47.566619873046875,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,121.466748046875,15.928740739822388,synthetic_multimodal_data_modes_3_length_51_uniform,45.651,125.39879150390625,113.036083984375,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,105.766796875,6.8848206996917725,synthetic_multimodal_data_modes_5_length_51_uniform,44.981,144.90018310546876,86.79776611328126,84820,0,rnn_hidden_size_100_lr_0.003
rnn,132.96844482421875,6.7294487953186035,synthetic_multimodal_data_modes_5_length_51_uniform,45.811,147.55419921875,131.84140625,84820,0,rnn_hidden_size_100_lr_0.001
rnn,135.02789306640625,8.66102385520935,synthetic_multimodal_data_modes_5_length_51_uniform,45.762,147.3550537109375,133.67977294921874,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,135.24534912109374,13.790411233901978,synthetic_multimodal_data_modes_5_length_51_uniform,45.9,147.62696533203126,133.48248291015625,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,101.20943603515624,6.395505666732788,synthetic_multimodal_data_modes_5_length_51_uniform,44.755,145.03258056640624,72.54696044921874,329620,0,rnn_hidden_size_200_lr_0.003
rnn,94.87830200195313,9.451025485992432,synthetic_multimodal_data_modes_5_length_51_uniform,44.497,143.5983642578125,54.20604248046875,329620,0,rnn_hidden_size_200_lr_0.001
rnn,131.49224853515625,8.101483821868896,synthetic_multimodal_data_modes_5_length_51_uniform,45.725,146.97138671875,129.305810546875,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,118.92401123046875,13.894921779632568,synthetic_multimodal_data_modes_5_length_51_uniform,45.152,144.3272216796875,111.32440185546875,329620,0,rnn_hidden_size_200_lr_0.0001
hmm,276.62223554844076,5.456706285476685,synthetic_unimodal_data_length_100_gaussian,92.64,276.72089514670154,275.763990849455,800.0,0,hmm_hidden_size_20
hmm,278.14580581977964,6.487460613250732,synthetic_unimodal_data_length_100_gaussian,93.094,278.24591063750694,277.42874861643133,1500.0,0,hmm_hidden_size_30
hmm,279.5031665001457,9.432200908660889,synthetic_unimodal_data_length_100_gaussian,93.261,279.6040922110664,278.8834591150141,2400.0,0,hmm_hidden_size_40
hmm,280.7316384950817,32.16826939582825,synthetic_unimodal_data_length_100_gaussian,93.335,280.83210337455614,280.1839029565041,3500.0,0,hmm_hidden_size_50
hmm,275.2555592493857,5.234133720397949,synthetic_unimodal_data_length_100_skewed_gaussian,92.578,275.0954967130527,274.43373197205665,800.0,0,hmm_hidden_size_20
hmm,276.90203053696376,6.411192417144775,synthetic_unimodal_data_length_100_skewed_gaussian,92.819,276.7585932250158,276.1920754173282,1500.0,0,hmm_hidden_size_30
hmm,278.3607988348791,26.006622314453125,synthetic_unimodal_data_length_100_skewed_gaussian,93.249,278.2356831403466,277.7335457169508,2400.0,0,hmm_hidden_size_40
hmm,279.64971246922227,37.30999827384949,synthetic_unimodal_data_length_100_skewed_gaussian,93.18,279.5355068918606,279.08500392095954,3500.0,0,hmm_hidden_size_50
hmm,275.9700860072811,5.567753314971924,synthetic_unimodal_data_length_100_uniform,92.801,274.05452968687075,275.8585650722717,800.0,0,hmm_hidden_size_20
hmm,277.6371524845241,6.464443922042847,synthetic_unimodal_data_length_100_uniform,93.024,275.94815267064945,277.56158472653556,1500.0,0,hmm_hidden_size_30
hmm,279.0879872776269,26.31776762008667,synthetic_unimodal_data_length_100_uniform,93.205,277.57095619672435,279.0352590286742,2400.0,0,hmm_hidden_size_40
hmm,280.35729477114637,32.46901082992554,synthetic_unimodal_data_length_100_uniform,93.356,278.9754320221957,280.31733127341386,3500.0,0,hmm_hidden_size_50
hmm,57.05486637033043,2.3618884086608887,synthetic_unimodal_data_length_20_gaussian,18.667,56.18804312254052,55.87906361001709,800.0,0,hmm_hidden_size_20
hmm,57.63706213663304,2.9940268993377686,synthetic_unimodal_data_length_20_gaussian,18.844,56.97997878453477,56.76148816216789,1500.0,0,hmm_hidden_size_30
hmm,58.00262090013064,4.26142954826355,synthetic_unimodal_data_length_20_gaussian,18.795,57.47212409847327,57.30292299210411,2400.0,0,hmm_hidden_size_40
hmm,58.2688568865781,6.806246995925903,synthetic_unimodal_data_length_20_gaussian,18.817,57.823467150500036,57.685331421554125,3500.0,0,hmm_hidden_size_50
hmm,56.274111572830535,2.4404263496398926,synthetic_unimodal_data_length_20_skewed_gaussian,18.691,56.206949062528125,55.82844474330092,800.0,0,hmm_hidden_size_20
hmm,57.01871892228955,2.959869384765625,synthetic_unimodal_data_length_20_skewed_gaussian,18.769,56.95717754449025,56.68188696625715,1500.0,0,hmm_hidden_size_30
hmm,57.50042226143897,4.305018424987793,synthetic_unimodal_data_length_20_skewed_gaussian,18.821,57.44535119817696,57.228663941019704,2400.0,0,hmm_hidden_size_40
hmm,57.8456059373651,6.794920921325684,synthetic_unimodal_data_length_20_skewed_gaussian,18.829,57.79649456547999,57.61763531850611,3500.0,0,hmm_hidden_size_50
hmm,56.372439771161865,2.4332945346832275,synthetic_unimodal_data_length_20_uniform,18.674,56.45103634198928,56.721306006480496,800.0,0,hmm_hidden_size_20
hmm,57.112710179331486,3.1611223220825195,synthetic_unimodal_data_length_20_uniform,18.793,57.17235404618758,57.38110556313776,1500.0,0,hmm_hidden_size_30
hmm,57.58981561218093,4.262693166732788,synthetic_unimodal_data_length_20_uniform,18.85,57.63826147718346,57.80874420122451,2400.0,0,hmm_hidden_size_40
hmm,57.92573502155983,6.94432258605957,synthetic_unimodal_data_length_20_uniform,18.861,57.96657924439531,58.11074203049136,3500.0,0,hmm_hidden_size_50
hmm,141.94268614255265,3.860598087310791,synthetic_unimodal_data_length_50_gaussian,46.9,142.79786500572894,142.227156287518,800.0,0,hmm_hidden_size_20
hmm,142.9385397694817,4.336831331253052,synthetic_unimodal_data_length_50_gaussian,47.051,143.64688778167647,143.15848270081796,1500.0,0,hmm_hidden_size_30
hmm,143.7004201085775,5.817152500152588,synthetic_unimodal_data_length_50_gaussian,47.078,144.30778708587866,143.87815490430077,2400.0,0,hmm_hidden_size_40
hmm,144.3192371191818,8.727086544036865,synthetic_unimodal_data_length_50_gaussian,47.08,144.85135443865676,144.46852306114783,3500.0,0,hmm_hidden_size_50
hmm,141.80149870911052,3.472421169281006,synthetic_unimodal_data_length_50_skewed_gaussian,46.734,140.94067360926846,140.22203070103757,800.0,0,hmm_hidden_size_20
hmm,142.71662221436446,4.273987293243408,synthetic_unimodal_data_length_50_skewed_gaussian,46.885,141.9963721940998,141.41760269079344,1500.0,0,hmm_hidden_size_30
hmm,143.45701049990217,5.95841646194458,synthetic_unimodal_data_length_50_skewed_gaussian,46.911,142.83343291449935,142.3470140240017,2400.0,0,hmm_hidden_size_40
hmm,144.06397840372315,8.795889854431152,synthetic_unimodal_data_length_50_skewed_gaussian,47.042,143.5125620605659,143.09275609373321,3500.0,0,hmm_hidden_size_50
hmm,141.86800858911405,3.5241611003875732,synthetic_unimodal_data_length_50_uniform,46.766,141.82110350846114,141.59914623140713,800.0,0,hmm_hidden_size_20
hmm,142.84754984436785,4.213350772857666,synthetic_unimodal_data_length_50_uniform,46.873,142.8161224243162,142.6274766626839,1500.0,0,hmm_hidden_size_30
hmm,143.60771588872143,5.802806377410889,synthetic_unimodal_data_length_50_uniform,47.042,143.58537169267447,143.42023085806144,2400.0,0,hmm_hidden_size_40
hmm,144.21297327354836,8.707620620727539,synthetic_unimodal_data_length_50_uniform,47.072,144.19702588833496,144.0495338905005,3500.0,0,hmm_hidden_size_50
hmm,686.5131163378271,9.717755794525146,gfp,223.891,685.9449812217322,685.8328807537332,820.0,0,hmm_hidden_size_20
hmm,688.034557339077,13.430849552154541,gfp,224.093,687.5173337513876,687.4013096917221,1530.0,0,hmm_hidden_size_30
hmm,689.4584267017332,17.765368938446045,gfp,224.18,688.9805528582699,688.8579449945764,2440.0,0,hmm_hidden_size_40
hmm,690.8451508873364,24.212793350219727,gfp,224.544,690.3996698283903,690.2788172287284,3550.0,0,hmm_hidden_size_50
hmm,145.68754036292415,3.3371658325195312,synthetic_multimodal_data_modes_2_length_51_uniform,46.938,145.7790017547936,146.26558795357283,800.0,0,hmm_hidden_size_20
hmm,146.59160037987448,4.254084348678589,synthetic_multimodal_data_modes_2_length_51_uniform,47.079,146.67906097153067,147.0887617421327,1500.0,0,hmm_hidden_size_30
hmm,147.25901600210668,6.111636161804199,synthetic_multimodal_data_modes_2_length_51_uniform,47.045,147.34146294687912,147.6955631774629,2400.0,0,hmm_hidden_size_40
hmm,147.80082239984898,15.375440120697021,synthetic_multimodal_data_modes_2_length_51_uniform,47.14,147.8787945026231,148.19152117595934,3500.0,0,hmm_hidden_size_50
hmm,147.5554026710617,3.4287919998168945,synthetic_multimodal_data_modes_3_length_51_uniform,46.607,148.16488200160975,147.35964577087486,800.0,0,hmm_hidden_size_20
hmm,148.15940489219867,4.162168502807617,synthetic_multimodal_data_modes_3_length_51_uniform,46.647,148.67693309772852,148.0009615316403,1500.0,0,hmm_hidden_size_30
hmm,148.67893131749025,6.009629964828491,synthetic_multimodal_data_modes_3_length_51_uniform,46.768,149.12990339555796,148.54122649516313,2400.0,0,hmm_hidden_size_40
hmm,149.09033911320324,8.88394546508789,synthetic_multimodal_data_modes_3_length_51_uniform,46.815,149.48998034723238,148.9685477936152,3500.0,0,hmm_hidden_size_50
hmm,143.91963696543922,3.57200288772583,synthetic_multimodal_data_modes_5_length_51_uniform,46.077,151.7729960155378,145.05280881724212,800.0,0,hmm_hidden_size_20
hmm,145.0978628612814,4.239841461181641,synthetic_multimodal_data_modes_5_length_51_uniform,46.194,151.49216286311966,146.0654963169189,1500.0,0,hmm_hidden_size_30
hmm,146.0063062369243,5.8700852394104,synthetic_multimodal_data_modes_5_length_51_uniform,46.311,151.42246753947478,146.85010821005173,2400.0,0,hmm_hidden_size_40
hmm,146.72238961784018,8.813827991485596,synthetic_multimodal_data_modes_5_length_51_uniform,46.239,151.42817949246833,147.47228490975013,3500.0,0,hmm_hidden_size_50
